source_path,source_sha256,line,function,marker,text
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,26,<file-scope>,ioctl_entry,/* The ids of ioctl commands. */
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,28,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_GET_HWVER _IOR(KBASE_HWCNT_READER, 0x00, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,29,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_GET_BUFFER_SIZE _IOR(KBASE_HWCNT_READER, 0x01, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,30,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_DUMP _IOW(KBASE_HWCNT_READER, 0x10, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,31,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_CLEAR _IOW(KBASE_HWCNT_READER, 0x11, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,32,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_GET_BUFFER _IOR(KBASE_HWCNT_READER, 0x20,\"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,34,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_PUT_BUFFER _IOW(KBASE_HWCNT_READER, 0x21,\"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,36,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_SET_INTERVAL _IOW(KBASE_HWCNT_READER, 0x30, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,37,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_ENABLE_EVENT _IOW(KBASE_HWCNT_READER, 0x40, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,38,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_DISABLE_EVENT _IOW(KBASE_HWCNT_READER, 0x41, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_hwcnt_reader.h,847c8407c53553f62b03d771e72599f2f714812bdfff071410b4296db009b5c4,39,<file-scope>,ioctl_entry,"#define KBASE_HWCNT_READER_GET_API_VERSION _IOW(KBASE_HWCNT_READER, 0xFF, u32)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,30,<file-scope>,ioctl_entry,#include <asm-generic/ioctl.h>
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,46,<file-scope>,ioctl_entry,* - New ioctl KBASE_IOCTL_MEM_FIND_GPU_START_AND_OFFSET
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,48,<file-scope>,ioctl_entry,* - New ioctl: KBASE_IOCTL_MEM_JIT_INIT (old ioctl renamed to _OLD)
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,81,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 0, struct kbase_ioctl_version_check)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,93,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 1, struct kbase_ioctl_set_flags)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,109,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 2, struct kbase_ioctl_job_submit)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,118,<file-scope>,ioctl_entry,* The ioctl will return the number of bytes stored into @buffer or an error
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,144,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 3, struct kbase_ioctl_get_gpuprops)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,147,<file-scope>,ioctl_entry,"_IO(KBASE_IOCTL_TYPE, 4)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,176,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 5, union kbase_ioctl_mem_alloc)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,200,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 6, union kbase_ioctl_mem_query)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,215,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 7, struct kbase_ioctl_mem_free)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,225,<file-scope>,ioctl_entry,"* A fd is returned from the ioctl if successful, or a negative value on error"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,236,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 8, struct kbase_ioctl_hwcnt_reader_setup)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,255,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 9, struct kbase_ioctl_hwcnt_enable)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,258,<file-scope>,ioctl_entry,"_IO(KBASE_IOCTL_TYPE, 10)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,261,<file-scope>,ioctl_entry,"_IO(KBASE_IOCTL_TYPE, 11)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,276,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 32, struct kbase_ioctl_hwcnt_values)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,287,<file-scope>,ioctl_entry,"_IOR(KBASE_IOCTL_TYPE, 12, struct kbase_ioctl_disjoint_query)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,295,<file-scope>,ioctl_entry,* The ioctl will return the number of bytes written into version_buffer
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,298,<file-scope>,ioctl_entry,* The ioctl request code has to be _IOW because the data in ioctl struct is
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,300,<file-scope>,ioctl_entry,* version info to the buffer specified in the ioctl.
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,309,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 13, struct kbase_ioctl_get_ddk_version)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,327,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 14, struct kbase_ioctl_mem_jit_init_old)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,348,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 14, struct kbase_ioctl_mem_jit_init)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,369,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 15, struct kbase_ioctl_mem_sync)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,394,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 16, union kbase_ioctl_mem_find_cpu_offset)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,406,<file-scope>,ioctl_entry,"_IOR(KBASE_IOCTL_TYPE, 17, struct kbase_ioctl_get_context_id)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,413,<file-scope>,ioctl_entry,* The ioctl returns a file descriptor when successful
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,420,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 18, struct kbase_ioctl_tlstream_acquire)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,423,<file-scope>,ioctl_entry,"_IO(KBASE_IOCTL_TYPE, 19)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,431,<file-scope>,ioctl_entry,* The ioctl may return on the following error codes or 0 for success:
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,441,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 20, struct kbase_ioctl_mem_commit)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,470,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 21, union kbase_ioctl_mem_alias)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,499,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 22, union kbase_ioctl_mem_import)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,514,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 23, struct kbase_ioctl_mem_flags_change)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,525,<file-scope>,ioctl_entry,* The ioctl returns a file descriptor.
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,532,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 24, struct kbase_ioctl_stream_create)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,543,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 25, struct kbase_ioctl_fence_validate)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,558,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 26, struct kbase_ioctl_get_profiling_controls)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,575,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 27, struct kbase_ioctl_mem_profile_add)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,590,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 28, struct kbase_ioctl_soft_event_update)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,603,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 29, struct kbase_ioctl_sticky_resource_map)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,617,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TYPE, 30, struct kbase_ioctl_sticky_resource_unmap)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,647,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 31, union kbase_ioctl_mem_find_gpu_start_and_offset)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,651,<file-scope>,ioctl_entry,"_IO(KBASE_IOCTL_TYPE, 33)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,654,<file-scope>,ioctl_entry,"_IO(KBASE_IOCTL_TYPE, 34)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,686,<file-scope>,ioctl_entry,"_IOWR(KBASE_IOCTL_TYPE, 35, union kbase_ioctl_cinstr_gwt_dump)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,715,<file-scope>,ioctl_entry,"_IOW(KBASE_IOCTL_TEST_TYPE, 1, struct kbase_ioctl_tlstream_test)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_ioctl.h,11c5aafca0741dd37ffbabcd85e3823bda816cbf55708297efc8eabf027dbe72,728,<file-scope>,ioctl_entry,"_IOR(KBASE_IOCTL_TEST_TYPE, 2, struct kbase_ioctl_tlstream_stats)"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_jd.c,bd56fa2608c9f62bf71a5211c47f01f2cb496a0eaee60ac7986258a2ee3c2a62,240,<file-scope>,user_copy,"if (copy_from_user(input_extres,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_jd.c,bd56fa2608c9f62bf71a5211c47f01f2cb496a0eaee60ac7986258a2ee3c2a62,1160,<file-scope>,user_copy,"if (copy_from_user(&user_atom, user_addr,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_jd_debugfs.c,eb4ea46ab9f7ebfbc2df033d77be7dd79b0af388f7517e4b65a01da56417f49f,236,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""atoms"", S_IRUGO, kctx->kctx_dentry, kctx,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_js.h,826e8046a4c9cad94d15d4f0045234d47a0a204d47bebeecdcde55649839f097,593,<file-scope>,property_or_boot_state,* Timeouts are specified through the 'js_timeouts' sysfs file. If a timeout is
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem.c,199fe687e683dc9881a289a0021efbd48dea96d415606bf09cfeeb752e135dd9,2698,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""mem_jit_count"", S_IRUGO, kctx->kctx_dentry,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem.c,199fe687e683dc9881a289a0021efbd48dea96d415606bf09cfeeb752e135dd9,2705,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""mem_jit_vm"", S_IRUGO, kctx->kctx_dentry,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem.c,199fe687e683dc9881a289a0021efbd48dea96d415606bf09cfeeb752e135dd9,2712,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""mem_jit_phys"", S_IRUGO, kctx->kctx_dentry,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem_linux.c,8e0a15c9b9e880c3ce8d3149016c7ce47d8abb69855b08b752227cbf18f29cdd,797,<file-scope>,ioctl_entry,/* There is no use case to support MEM_FLAGS_CHANGE ioctl for allocations
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem_linux.c,8e0a15c9b9e880c3ce8d3149016c7ce47d8abb69855b08b752227cbf18f29cdd,1464,<file-scope>,user_copy,"if (copy_from_user(&user_buffer, phandle,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem_pool_debugfs.c,7b5955eddcae04df53229832eb97a4496a07d7cc4874a5cc5a043310b057f26e,80,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""mem_pool_size"", S_IRUGO | S_IWUSR, parent,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem_pool_debugfs.c,7b5955eddcae04df53229832eb97a4496a07d7cc4874a5cc5a043310b057f26e,83,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""mem_pool_max_size"", S_IRUGO | S_IWUSR, parent,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem_pool_debugfs.c,7b5955eddcae04df53229832eb97a4496a07d7cc4874a5cc5a043310b057f26e,86,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""lp_mem_pool_size"", S_IRUGO | S_IWUSR, parent,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem_pool_debugfs.c,7b5955eddcae04df53229832eb97a4496a07d7cc4874a5cc5a043310b057f26e,89,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""lp_mem_pool_max_size"", S_IRUGO | S_IWUSR, parent,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_mem_profile_debugfs.c,2c2c0d6ba9d83aa3765704702717848d85a9f3872f2a3ee509a52460a0c11f01,78,<file-scope>,proc_sysfs_debugfs_registration,"if (!debugfs_create_file(""mem_profile"", S_IRUGO,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_regs_history_debugfs.c,5d3f9763f6f23cf52d7209fc8ba1a58298d462ece8edd97313d30c44ad8a4046,123,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_bool(""regs_history_enabled"", S_IRUGO | S_IWUSR,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_regs_history_debugfs.c,5d3f9763f6f23cf52d7209fc8ba1a58298d462ece8edd97313d30c44ad8a4046,126,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""regs_history_size"", S_IRUGO | S_IWUSR,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_regs_history_debugfs.c,5d3f9763f6f23cf52d7209fc8ba1a58298d462ece8edd97313d30c44ad8a4046,129,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""regs_history"", S_IRUGO,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_softjobs.c,b632251bfd744327b16f9cb9ac09d2e71593ce7307991f24af809072d26a7791,588,<file-scope>,user_copy,"ret = copy_from_user(user_buffers, user_structs,"
drivers/misc/mediatek/gpu/gpu_mali/mali_bifrost/mali-r14p0/drivers/gpu/arm/midgard/mali_kbase_softjobs.c,b632251bfd744327b16f9cb9ac09d2e71593ce7307991f24af809072d26a7791,944,<file-scope>,user_copy,"if (copy_from_user(info, data, sizeof(*info)*count) != 0) {"
