key,ps7330,ps7331,changed,focus
CONFIG_GPIO_GENERIC_PLATFORM,not set,not set,false,false
CONFIG_GPIO_GRGPIO,not set,not set,false,false
CONFIG_GPIO_MAX7300,not set,not set,false,false
CONFIG_GPIO_MAX7301,not set,not set,false,false
CONFIG_GPIO_MAX732X,not set,not set,false,false
CONFIG_GPIO_MC33880,not set,not set,false,false
CONFIG_GPIO_MCP23S08,not set,not set,false,false
CONFIG_GPIO_PCA953X,not set,not set,false,false
CONFIG_GPIO_PCF857X,not set,not set,false,false
CONFIG_GPIO_PL061,not set,not set,false,false
CONFIG_GPIO_SX150X,not set,not set,false,false
CONFIG_GPIO_SYSCON,not set,not set,false,false
CONFIG_GPIO_SYSFS,not set,not set,false,false
CONFIG_GPIO_WATCHDOG,not set,not set,false,false
CONFIG_GPIO_XGENE,not set,not set,false,false
CONFIG_GPIO_XILINX,not set,not set,false,false
CONFIG_GPIO_ZX,not set,not set,false,false
CONFIG_GPS,y,y,false,false
CONFIG_GREENASIA_FF,not set,not set,false,false
CONFIG_GS_FPGABOOT,not set,not set,false,false
CONFIG_HAMRADIO,not set,not set,false,false
CONFIG_HANDLE_DOMAIN_IRQ,y,y,false,false
CONFIG_HARDENED_USERCOPY,y,y,false,false
CONFIG_HARDENED_USERCOPY_PAGESPAN,not set,not set,false,false
CONFIG_HARDIRQS_SW_RESEND,y,y,false,false
CONFIG_HAS_DMA,y,y,false,false
CONFIG_HAS_IOMEM,y,y,false,false
CONFIG_HAVE_64BIT_ALIGNED_ACCESS,not set,not set,false,false
CONFIG_HAVE_ALIGNED_STRUCT_PAGE,y,y,false,false
CONFIG_HAVE_AOUT,not set,not set,false,false
CONFIG_HAVE_ARCH_AUDITSYSCALL,y,y,false,false
CONFIG_HAVE_ARCH_BITREVERSE,y,y,false,false
CONFIG_HAVE_ARCH_HARDENED_USERCOPY,y,y,false,false
CONFIG_HAVE_ARCH_HUGE_VMAP,y,y,false,false
CONFIG_HAVE_ARCH_JUMP_LABEL,y,y,false,false
CONFIG_HAVE_ARCH_KASAN,y,y,false,false
CONFIG_HAVE_ARCH_KGDB,y,y,false,false
CONFIG_HAVE_ARCH_MMAP_RND_BITS,y,y,false,false
CONFIG_HAVE_ARCH_MMAP_RND_COMPAT_BITS,y,y,false,false
CONFIG_HAVE_ARCH_PFN_VALID,y,y,false,false
CONFIG_HAVE_ARCH_SECCOMP_FILTER,y,y,false,false
CONFIG_HAVE_ARCH_TRACEHOOK,y,y,false,false
CONFIG_HAVE_ARCH_TRANSPARENT_HUGEPAGE,y,y,false,false
CONFIG_HAVE_ARM_SMCCC,y,y,false,false
CONFIG_HAVE_BOOTMEM_INFO_NODE,not set,not set,false,false
CONFIG_HAVE_BPF_JIT,y,y,false,false
CONFIG_HAVE_CC_STACKPROTECTOR,y,y,false,false
CONFIG_HAVE_CLK,y,y,false,false
CONFIG_HAVE_CLK_PREPARE,y,y,false,false
CONFIG_HAVE_CMPXCHG_DOUBLE,y,y,false,false
CONFIG_HAVE_CMPXCHG_LOCAL,y,y,false,false
CONFIG_HAVE_CONTEXT_TRACKING,y,y,false,false
CONFIG_HAVE_C_RECORDMCOUNT,y,y,false,false
CONFIG_HAVE_DEBUG_BUGVERBOSE,y,y,false,false
CONFIG_HAVE_DEBUG_KMEMLEAK,y,y,false,false
CONFIG_HAVE_DMA_API_DEBUG,y,y,false,false
CONFIG_HAVE_DMA_ATTRS,y,y,false,false
CONFIG_HAVE_DMA_CONTIGUOUS,y,y,false,false
CONFIG_HAVE_DYNAMIC_FTRACE,y,y,false,false
CONFIG_HAVE_EBPF_JIT,y,y,false,false
CONFIG_HAVE_EFFICIENT_UNALIGNED_ACCESS,y,y,false,false
CONFIG_HAVE_FTRACE_MCOUNT_RECORD,y,y,false,false
CONFIG_HAVE_FUNCTION_GRAPH_TRACER,y,y,false,false
CONFIG_HAVE_FUNCTION_TRACER,y,y,false,false
CONFIG_HAVE_GENERIC_DMA_COHERENT,y,y,false,false
CONFIG_HAVE_GENERIC_RCU_GUP,y,y,false,false
CONFIG_HAVE_HARDENED_USERCOPY_ALLOCATOR,y,y,false,false
CONFIG_HAVE_HW_BREAKPOINT,y,y,false,false
CONFIG_HAVE_IRQ_TIME_ACCOUNTING,y,y,false,false
CONFIG_HAVE_MEMBLOCK,y,y,false,false
CONFIG_HAVE_MEMORY_PRESENT,y,y,false,false
CONFIG_HAVE_MOD_ARCH_SPECIFIC,y,y,false,false
CONFIG_HAVE_NET_DSA,y,y,false,false
CONFIG_HAVE_PATA_PLATFORM,y,y,false,false
CONFIG_HAVE_PERF_EVENTS,y,y,false,false
CONFIG_HAVE_PERF_REGS,y,y,false,false
CONFIG_HAVE_PERF_USER_STACK_DUMP,y,y,false,false
CONFIG_HAVE_RCU_TABLE_FREE,y,y,false,false
CONFIG_HAVE_SYSCALL_TRACEPOINTS,y,y,false,false
CONFIG_HAVE_UID16,y,y,false,false
CONFIG_HAVE_VIRT_CPU_ACCOUNTING_GEN,y,y,false,false
CONFIG_HDC100X,not set,not set,false,false
CONFIG_HEADERS_CHECK,not set,not set,false,false
CONFIG_HEADSET_SUPPORT_FIVE_POLE,not set,not set,false,false
CONFIG_HEADSET_TRI_KEY_CDD,not set,not set,false,false
CONFIG_HFSPLUS_FS,not set,not set,false,false
CONFIG_HFS_FS,not set,not set,false,false
CONFIG_HI8435,not set,not set,false,false
CONFIG_HID,y,y,false,false
CONFIG_HIDRAW,y,y,false,false
CONFIG_HID_A4TECH,y,y,false,false
CONFIG_HID_ACRUX,not set,not set,false,false
CONFIG_HID_AMAZON_ASPEN,y,y,false,false
CONFIG_HID_APPLE,y,y,false,false
CONFIG_HID_APPLEIR,not set,not set,false,false
CONFIG_HID_AUREAL,not set,not set,false,false
CONFIG_HID_BATTERY_STRENGTH,not set,not set,false,false
CONFIG_HID_BELKIN,y,y,false,false
CONFIG_HID_BETOP_FF,not set,not set,false,false
CONFIG_HID_CHERRY,y,y,false,false
CONFIG_HID_CHICONY,y,y,false,false
CONFIG_HID_CORSAIR,not set,not set,false,false
CONFIG_HID_CP2112,not set,not set,false,false
CONFIG_HID_CYPRESS,y,y,false,false
CONFIG_HID_DRAGONRISE,y,y,false,false
CONFIG_HID_ELECOM,y,y,false,false
CONFIG_HID_ELO,not set,not set,false,false
CONFIG_HID_EMS_FF,not set,not set,false,false
CONFIG_HID_EZKEY,y,y,false,false
CONFIG_HID_GEMBIRD,not set,not set,false,false
CONFIG_HID_GENERIC,y,y,false,false
CONFIG_HID_GFRM,y,y,false,false
CONFIG_HID_GREENASIA,y,y,false,false
CONFIG_HID_GT683R,not set,not set,false,false
CONFIG_HID_GYRATION,y,y,false,false
CONFIG_HID_HOLTEK,not set,not set,false,false
CONFIG_HID_ICADE,y,y,false,false
CONFIG_HID_KAWARTHA,y,y,false,false
CONFIG_HID_KENSINGTON,y,y,false,false
CONFIG_HID_KEYTOUCH,not set,not set,false,false
CONFIG_HID_KYE,y,y,false,false
CONFIG_HID_LAB126,y,y,false,false
CONFIG_HID_LCPOWER,not set,not set,false,false
CONFIG_HID_LENOVO,y,y,false,false
CONFIG_HID_LOGITECH,y,y,false,false
CONFIG_HID_LOGITECH_DJ,not set,not set,false,false
CONFIG_HID_LOGITECH_HIDPP,y,y,false,false
CONFIG_HID_MAGICMOUSE,y,y,false,false
CONFIG_HID_MICROSOFT,y,y,false,false
CONFIG_HID_MONTEREY,y,y,false,false
CONFIG_HID_MULTITOUCH,not set,not set,false,false
CONFIG_HID_NTRIG,not set,not set,false,false
CONFIG_HID_ORTEK,not set,not set,false,false
CONFIG_HID_PANTHERLORD,y,y,false,false
CONFIG_HID_PENMOUNT,not set,not set,false,false
CONFIG_HID_PETALYNX,y,y,false,false
CONFIG_HID_PICOLCD,not set,not set,false,false
CONFIG_HID_PID,not set,not set,false,false
CONFIG_HID_PLANTRONICS,not set,not set,false,false
CONFIG_HID_PRIMAX,not set,not set,false,false
CONFIG_HID_PRODIKEYS,not set,not set,false,false
CONFIG_HID_RMI,not set,not set,false,false
CONFIG_HID_ROCCAT,not set,not set,false,false
CONFIG_HID_SAITEK,not set,not set,false,false
CONFIG_HID_SAMSUNG,y,y,false,false
CONFIG_HID_SENSOR_HUB,not set,not set,false,false
CONFIG_HID_SMARTJOYPLUS,y,y,false,false
CONFIG_HID_SONY,y,y,false,false
CONFIG_HID_SPEEDLINK,not set,not set,false,false
CONFIG_HID_STEELSERIES,not set,not set,false,false
CONFIG_HID_SUNPLUS,y,y,false,false
CONFIG_HID_THINGM,not set,not set,false,false
CONFIG_HID_THRUSTMASTER,y,y,false,false
CONFIG_HID_TIVO,y,y,false,false
CONFIG_HID_TOPSEED,y,y,false,false
CONFIG_HID_TWINHAN,y,y,false,false
CONFIG_HID_UCLOGIC,not set,not set,false,false
CONFIG_HID_WACOM,not set,not set,false,false
CONFIG_HID_WALTOP,not set,not set,false,false
CONFIG_HID_WIIMOTE,not set,not set,false,false
CONFIG_HID_XINMO,not set,not set,false,false
CONFIG_HID_ZEROPLUS,y,y,false,false
CONFIG_HID_ZYDACRON,not set,not set,false,false
CONFIG_HIE,not set,not set,false,false
CONFIG_HIGH_BATTERY_VOLTAGE_SUPPORT,not set,not set,false,false
CONFIG_HIGH_RES_TIMERS,y,y,false,false
CONFIG_HMC6352,not set,not set,false,false
CONFIG_HMP_FREQUENCY_INVARIANT_SCALE,not set,not set,false,false
CONFIG_HMP_TRACER,y,y,false,false
CONFIG_HMX_DB,not set,not set,false,false
CONFIG_HOSTAP,not set,not set,false,false
CONFIG_HOTPLUG_CPU,y,y,false,false
CONFIG_HPFS_FS,not set,not set,false,false
CONFIG_HSI,not set,not set,false,false
CONFIG_HSR,not set,not set,false,false
CONFIG_HTC_I2CPLD,not set,not set,false,false
CONFIG_HTC_PASIC3,not set,not set,false,false
CONFIG_HTU21,not set,not set,false,false
CONFIG_HUGETLBFS,not set,not set,false,false
CONFIG_HUGETLB_PAGE,not set,not set,false,false
CONFIG_HVC_DCC,not set,not set,false,false
CONFIG_HWMON,not set,not set,false,false
CONFIG_HWZRAM_DEBUG,not set,not set,false,false
CONFIG_HWZRAM_DRV,not set,not set,false,false
CONFIG_HWZRAM_IMPL,not set,not set,false,false
CONFIG_HW_PERF_EVENTS,y,y,false,false
CONFIG_HW_RANDOM,not set,not set,false,false
CONFIG_HZ,250,250,false,false
CONFIG_HZ_100,not set,not set,false,false
CONFIG_HZ_1000,not set,not set,false,false
CONFIG_HZ_250,y,y,false,false
CONFIG_HZ_300,not set,not set,false,false
CONFIG_HZ_PERIODIC,not set,not set,false,false
CONFIG_I2C,y,y,false,false
CONFIG_I2C_BOARDINFO,y,y,false,false
CONFIG_I2C_CADENCE,not set,not set,false,false
CONFIG_I2C_CBUS_GPIO,not set,not set,false,false
CONFIG_I2C_CHARDEV,not set,not set,false,false
CONFIG_I2C_COMPAT,y,y,false,false
CONFIG_I2C_DEBUG_ALGO,not set,not set,false,false
CONFIG_I2C_DEBUG_BUS,not set,not set,false,false
CONFIG_I2C_DEBUG_CORE,not set,not set,false,false
CONFIG_I2C_DESIGNWARE_PLATFORM,not set,not set,false,false
CONFIG_I2C_DIOLAN_U2C,not set,not set,false,false
CONFIG_I2C_EMEV2,not set,not set,false,false
CONFIG_I2C_GPIO,not set,not set,false,false
CONFIG_I2C_HELPER_AUTO,y,y,false,false
CONFIG_I2C_HID,not set,not set,false,false
CONFIG_I2C_MTK,y,y,false,false
CONFIG_I2C_MUX,not set,not set,false,false
CONFIG_I2C_NOMADIK,not set,not set,false,false
CONFIG_I2C_OCORES,not set,not set,false,false
CONFIG_I2C_PARPORT_LIGHT,not set,not set,false,false
CONFIG_I2C_PCA_PLATFORM,not set,not set,false,false
CONFIG_I2C_PXA_PCI,not set,not set,false,false
CONFIG_I2C_RK3X,not set,not set,false,false
CONFIG_I2C_ROBOTFUZZ_OSIF,not set,not set,false,false
CONFIG_I2C_SIMTEC,not set,not set,false,false
CONFIG_I2C_SLAVE,not set,not set,false,false
CONFIG_I2C_STUB,not set,not set,false,false
CONFIG_I2C_TAOS_EVM,not set,not set,false,false
CONFIG_I2C_TINY_USB,not set,not set,false,false
CONFIG_I2C_XILINX,not set,not set,false,false
CONFIG_ICPLUS_PHY,not set,not set,false,false
CONFIG_ICS932S401,not set,not set,false,false
CONFIG_IDLE_PAGE_TRACKING,not set,not set,false,false
CONFIG_IDME,not set,not set,false,false
CONFIG_IEEE802154,not set,not set,false,false
CONFIG_IFB,y,y,false,false
CONFIG_IIO,y,y,false,false
CONFIG_IIO_BUFFER,not set,not set,false,false
CONFIG_IIO_SIMPLE_DUMMY,not set,not set,false,false
CONFIG_IIO_SSP_SENSORHUB,not set,not set,false,false
CONFIG_IIO_ST_ACCEL_3AXIS,not set,not set,false,false
CONFIG_IIO_ST_GYRO_3AXIS,not set,not set,false,false
CONFIG_IIO_ST_MAGN_3AXIS,not set,not set,false,false
CONFIG_IIO_ST_PRESS,not set,not set,false,false
CONFIG_IIO_TRIGGER,not set,not set,false,false
CONFIG_IKCONFIG,y,y,false,true
CONFIG_IKCONFIG_PROC,y,y,false,false
CONFIG_ILLEGAL_POINTER_VALUE,0xdead000000000000,0xdead000000000000,false,false
CONFIG_IMA,not set,not set,false,false
CONFIG_IMGSENSOR_MAIN,"""hi556_mipi_raw hi556sec_mipi_raw gc5035_mipi_raw gc5035sec_mipi_raw""","""hi556_mipi_raw hi556sec_mipi_raw gc5035_mipi_raw gc5035sec_mipi_raw""",false,false
CONFIG_IMGSENSOR_MAIN2,"""""","""""",false,false
CONFIG_IMGSENSOR_SUB,"""ov02b_mipi_raw ov02bsec_mipi_raw gc02m1tr_mipi_raw gc02m1trsec_mipi_raw""","""ov02b_mipi_raw ov02bsec_mipi_raw gc02m1tr_mipi_raw gc02m1trsec_mipi_raw""",false,false
CONFIG_IMGSENSOR_SUB2,"""""","""""",false,false
CONFIG_IMG_DTB,not set,not set,false,false
CONFIG_IMG_GZ_DTB,y,y,false,false
CONFIG_INET,y,y,false,false
CONFIG_INET6_AH,y,y,false,false
CONFIG_INET6_ESP,y,y,false,false
CONFIG_INET6_IPCOMP,y,y,false,false
CONFIG_INET6_TUNNEL,y,y,false,false
CONFIG_INET6_XFRM_MODE_BEET,y,y,false,false
CONFIG_INET6_XFRM_MODE_ROUTEOPTIMIZATION,y,y,false,false
CONFIG_INET6_XFRM_MODE_TRANSPORT,y,y,false,false
CONFIG_INET6_XFRM_MODE_TUNNEL,y,y,false,false
CONFIG_INET6_XFRM_TUNNEL,y,y,false,false
CONFIG_INET_AH,y,y,false,false
CONFIG_INET_DIAG,y,y,false,false
CONFIG_INET_DIAG_DESTROY,y,y,false,false
CONFIG_INET_ESP,y,y,false,false
CONFIG_INET_IPCOMP,y,y,false,false
CONFIG_INET_LRO,not set,not set,false,false
CONFIG_INET_TCP_DIAG,y,y,false,false
CONFIG_INET_TUNNEL,y,y,false,false
CONFIG_INET_UDP_DIAG,not set,not set,false,false
CONFIG_INET_XFRM_MODE_BEET,y,y,false,false
CONFIG_INET_XFRM_MODE_TRANSPORT,y,y,false,false
CONFIG_INET_XFRM_MODE_TUNNEL,y,y,false,false
CONFIG_INET_XFRM_TUNNEL,y,y,false,false
CONFIG_INITRAMFS_SOURCE,"""""","""""",false,false
CONFIG_INIT_ENV_ARG_LIMIT,32,32,false,false
CONFIG_INOTIFY_USER,y,y,false,false
CONFIG_INPUT,y,y,false,false
CONFIG_INPUT_AD714X,not set,not set,false,false
CONFIG_INPUT_ADXL34X,not set,not set,false,false
CONFIG_INPUT_AMZN_KEYCOMBO,not set,not set,false,false
CONFIG_INPUT_ATI_REMOTE2,not set,not set,false,false
CONFIG_INPUT_BMA150,not set,not set,false,false
CONFIG_INPUT_CM109,not set,not set,false,false
CONFIG_INPUT_CMA3000,not set,not set,false,false
CONFIG_INPUT_DRV260X_HAPTICS,not set,not set,false,false
CONFIG_INPUT_DRV2665_HAPTICS,not set,not set,false,false
CONFIG_INPUT_DRV2667_HAPTICS,not set,not set,false,false
CONFIG_INPUT_E3X0_BUTTON,not set,not set,false,false
CONFIG_INPUT_EVBUG,not set,not set,false,false
CONFIG_INPUT_EVDEV,y,y,false,false
CONFIG_INPUT_FF_MEMLESS,y,y,false,false
CONFIG_INPUT_GP2A,not set,not set,false,false
CONFIG_INPUT_GPIO,not set,not set,false,false
CONFIG_INPUT_GPIO_BEEPER,not set,not set,false,false
CONFIG_INPUT_GPIO_ROTARY_ENCODER,not set,not set,false,false
CONFIG_INPUT_GPIO_TILT_POLLED,not set,not set,false,false
CONFIG_INPUT_HALL_SENSOR,y,y,false,false
CONFIG_INPUT_IMS_PCU,not set,not set,false,false
CONFIG_INPUT_JOYDEV,not set,not set,false,false
CONFIG_INPUT_JOYSTICK,y,y,false,false
CONFIG_INPUT_KEYBOARD,y,y,false,false
CONFIG_INPUT_KEYCHORD,not set,not set,false,false
CONFIG_INPUT_KEYCOMBO,y,y,false,false
CONFIG_INPUT_KEYRESET,not set,not set,false,false
CONFIG_INPUT_KEYSPAN_REMOTE,not set,not set,false,false
CONFIG_INPUT_KXTJ9,not set,not set,false,false
CONFIG_INPUT_LEDS,y,y,false,false
CONFIG_INPUT_MATRIXKMAP,not set,not set,false,false
CONFIG_INPUT_MISC,y,y,false,false
CONFIG_INPUT_MMA8450,not set,not set,false,false
CONFIG_INPUT_MOUSE,not set,not set,false,false
CONFIG_INPUT_MOUSEDEV,not set,not set,false,false
CONFIG_INPUT_MPU3050,not set,not set,false,false
CONFIG_INPUT_PCF8574,not set,not set,false,false
CONFIG_INPUT_POLLDEV,not set,not set,false,false
CONFIG_INPUT_POWERMATE,not set,not set,false,false
CONFIG_INPUT_REGULATOR_HAPTIC,not set,not set,false,false
CONFIG_INPUT_SPARSEKMAP,not set,not set,false,false
CONFIG_INPUT_TABLET,not set,not set,false,false
CONFIG_INPUT_TOUCHSCREEN,y,y,false,false
CONFIG_INPUT_UINPUT,y,y,false,false
CONFIG_INPUT_YEALINK,not set,not set,false,false
CONFIG_INTEGRITY,y,y,false,false
CONFIG_INTEGRITY_ASYMMETRIC_KEYS,y,y,false,false
CONFIG_INTEGRITY_AUDIT,y,y,false,false
CONFIG_INTEGRITY_SIGNATURE,not set,not set,false,false
CONFIG_INTEL_IDMA64,not set,not set,false,false
CONFIG_INTEL_SOC_PMIC,not set,not set,false,false
CONFIG_INTEL_TH,not set,not set,false,false
CONFIG_INTERVAL_TREE_TEST,not set,not set,false,false
CONFIG_INV_MPU6050_IIO,not set,not set,false,false
CONFIG_IOMMU_API,y,y,false,false
CONFIG_IOMMU_DMA,y,y,false,false
CONFIG_IOMMU_HELPER,y,y,false,false
CONFIG_IOMMU_IOVA,y,y,false,false
CONFIG_IOMMU_IO_PGTABLE_ARMV7S,not set,not set,false,false
CONFIG_IOMMU_IO_PGTABLE_LPAE,not set,not set,false,false
CONFIG_IOMMU_SUPPORT,y,y,false,false
CONFIG_ION,y,y,false,false
CONFIG_ION_DUMMY,not set,not set,false,false
CONFIG_ION_TEST,not set,not set,false,false
CONFIG_IOSCHED_CFQ,y,y,false,false
CONFIG_IOSCHED_DEADLINE,y,y,false,false
CONFIG_IOSCHED_NOOP,y,y,false,false
CONFIG_IP6_NF_FILTER,y,y,false,false
CONFIG_IP6_NF_IPTABLES,y,y,false,false
CONFIG_IP6_NF_MANGLE,y,y,false,false
CONFIG_IP6_NF_MATCH_AH,not set,not set,false,false
CONFIG_IP6_NF_MATCH_EUI64,not set,not set,false,false
CONFIG_IP6_NF_MATCH_FRAG,y,y,false,false
CONFIG_IP6_NF_MATCH_HL,not set,not set,false,false
CONFIG_IP6_NF_MATCH_IPV6HEADER,y,y,false,false
CONFIG_IP6_NF_MATCH_MH,not set,not set,false,false
CONFIG_IP6_NF_MATCH_OPTS,not set,not set,false,false
CONFIG_IP6_NF_MATCH_RPFILTER,y,y,false,false
CONFIG_IP6_NF_MATCH_RT,not set,not set,false,false
CONFIG_IP6_NF_NAT,not set,not set,false,false
CONFIG_IP6_NF_RAW,y,y,false,false
CONFIG_IP6_NF_SECURITY,not set,not set,false,false
CONFIG_IP6_NF_TARGET_HL,y,y,false,false
CONFIG_IP6_NF_TARGET_REJECT,y,y,false,false
CONFIG_IP6_NF_TARGET_SYNPROXY,not set,not set,false,false
CONFIG_IPACK_BUS,not set,not set,false,false
CONFIG_IPMI_HANDLER,not set,not set,false,false
CONFIG_IPV6,y,y,false,false
CONFIG_IPV6_GRE,not set,not set,false,false
CONFIG_IPV6_ILA,not set,not set,false,false
CONFIG_IPV6_MIP6,y,y,false,false
CONFIG_IPV6_MROUTE,y,y,false,false
CONFIG_IPV6_MROUTE_MULTIPLE_TABLES,not set,not set,false,false
CONFIG_IPV6_MULTIPLE_TABLES,y,y,false,false
CONFIG_IPV6_NDISC_NODETYPE,y,y,false,false
CONFIG_IPV6_OPTIMISTIC_DAD,y,y,false,false
CONFIG_IPV6_PIMSM_V2,y,y,false,false
CONFIG_IPV6_ROUTER_PREF,y,y,false,false
CONFIG_IPV6_ROUTE_INFO,y,y,false,false
CONFIG_IPV6_SIT,y,y,false,false
CONFIG_IPV6_SIT_6RD,y,y,false,false
CONFIG_IPV6_SUBTREES,y,y,false,false
CONFIG_IPV6_TUNNEL,y,y,false,false
CONFIG_IPV6_VTI,y,y,false,false
CONFIG_IPVLAN,not set,not set,false,false
CONFIG_IPX,not set,not set,false,false
CONFIG_IP_ADVANCED_ROUTER,y,y,false,false
CONFIG_IP_DCCP,not set,not set,false,false
CONFIG_IP_FIB_TRIE_STATS,not set,not set,false,false
CONFIG_IP_MROUTE,y,y,false,false
CONFIG_IP_MROUTE_MULTIPLE_TABLES,y,y,false,false
CONFIG_IP_MULTICAST,y,y,false,false
CONFIG_IP_MULTIPLE_TABLES,y,y,false,false
CONFIG_IP_NF_ARPFILTER,y,y,false,false
CONFIG_IP_NF_ARPTABLES,y,y,false,false
CONFIG_IP_NF_ARP_MANGLE,y,y,false,false
CONFIG_IP_NF_FILTER,y,y,false,false
CONFIG_IP_NF_IPTABLES,y,y,false,false
CONFIG_IP_NF_MANGLE,y,y,false,false
CONFIG_IP_NF_MATCH_AH,y,y,false,false
CONFIG_IP_NF_MATCH_ECN,y,y,false,false
CONFIG_IP_NF_MATCH_RPFILTER,not set,not set,false,false
CONFIG_IP_NF_MATCH_TTL,y,y,false,false
CONFIG_IP_NF_NAT,y,y,false,false
CONFIG_IP_NF_RAW,y,y,false,false
CONFIG_IP_NF_SECURITY,y,y,false,false
CONFIG_IP_NF_TARGET_CLUSTERIP,not set,not set,false,false
CONFIG_IP_NF_TARGET_ECN,not set,not set,false,false
CONFIG_IP_NF_TARGET_MASQUERADE,y,y,false,false
CONFIG_IP_NF_TARGET_NETMAP,y,y,false,false
CONFIG_IP_NF_TARGET_REDIRECT,y,y,false,false
CONFIG_IP_NF_TARGET_REJECT,y,y,false,false
CONFIG_IP_NF_TARGET_SYNPROXY,not set,not set,false,false
CONFIG_IP_NF_TARGET_TTL,not set,not set,false,false
CONFIG_IP_PIMSM_V1,y,y,false,false
CONFIG_IP_PIMSM_V2,y,y,false,false
CONFIG_IP_PNP,y,y,false,false
CONFIG_IP_PNP_BOOTP,y,y,false,false
CONFIG_IP_PNP_DHCP,y,y,false,false
CONFIG_IP_PNP_RARP,not set,not set,false,false
CONFIG_IP_ROUTE_CLASSID,y,y,false,false
CONFIG_IP_ROUTE_MULTIPATH,not set,not set,false,false
CONFIG_IP_ROUTE_VERBOSE,not set,not set,false,false
CONFIG_IP_SCTP,not set,not set,false,false
CONFIG_IP_SET,not set,not set,false,false
CONFIG_IP_VS,not set,not set,false,false
CONFIG_IRDA,not set,not set,false,false
CONFIG_IRQCHIP,y,y,false,false
CONFIG_IRQSOFF_TRACER,not set,not set,false,false
CONFIG_IRQ_DOMAIN,y,y,false,false
CONFIG_IRQ_DOMAIN_DEBUG,y,y,false,false
CONFIG_IRQ_DOMAIN_HIERARCHY,y,y,false,false
CONFIG_IRQ_FORCED_THREADING,y,y,false,false
CONFIG_IRQ_TIME_ACCOUNTING,not set,not set,false,false
CONFIG_IRQ_WORK,y,y,false,false
CONFIG_ISDN,not set,not set,false,false
CONFIG_ISL29003,not set,not set,false,false
CONFIG_ISL29020,not set,not set,false,false
CONFIG_ISL29125,not set,not set,false,false
CONFIG_ISO9660_FS,y,y,false,false
CONFIG_ITG3200,not set,not set,false,false
CONFIG_JBD2,y,y,false,false
CONFIG_JBD2_DEBUG,not set,not set,false,false
CONFIG_JFS_FS,not set,not set,false,false
CONFIG_JOLIET,y,y,false,false
CONFIG_JOYSTICK_A3D,not set,not set,false,false
CONFIG_JOYSTICK_ADI,not set,not set,false,false
CONFIG_JOYSTICK_ANALOG,not set,not set,false,false
CONFIG_JOYSTICK_AS5011,not set,not set,false,false
CONFIG_JOYSTICK_COBRA,not set,not set,false,false
CONFIG_JOYSTICK_GF2K,not set,not set,false,false
CONFIG_JOYSTICK_GRIP,not set,not set,false,false
CONFIG_JOYSTICK_GRIP_MP,not set,not set,false,false
CONFIG_JOYSTICK_GUILLEMOT,not set,not set,false,false
CONFIG_JOYSTICK_IFORCE,not set,not set,false,false
CONFIG_JOYSTICK_INTERACT,not set,not set,false,false
CONFIG_JOYSTICK_JOYDUMP,not set,not set,false,false
CONFIG_JOYSTICK_MAGELLAN,not set,not set,false,false
CONFIG_JOYSTICK_SIDEWINDER,not set,not set,false,false
CONFIG_JOYSTICK_SPACEBALL,not set,not set,false,false
CONFIG_JOYSTICK_SPACEORB,not set,not set,false,false
CONFIG_JOYSTICK_STINGER,not set,not set,false,false
CONFIG_JOYSTICK_TMDC,not set,not set,false,false
CONFIG_JOYSTICK_TWIDJOY,not set,not set,false,false
CONFIG_JOYSTICK_WARRIOR,not set,not set,false,false
CONFIG_JOYSTICK_XPAD,y,y,false,false
CONFIG_JOYSTICK_XPAD_FF,y,y,false,false
CONFIG_JOYSTICK_XPAD_LEDS,y,y,false,false
CONFIG_JOYSTICK_ZHENHUA,not set,not set,false,false
CONFIG_JSA1212,not set,not set,false,false
CONFIG_JUMP_LABEL,not set,not set,false,false
CONFIG_KALLSYMS,y,y,false,true
CONFIG_KALLSYMS_ALL,not set,not set,false,true
CONFIG_KASAN,not set,not set,false,false
CONFIG_KCOV,not set,not set,false,false
CONFIG_KERNEL_MODE_NEON,y,y,false,false
CONFIG_KERNFS,y,y,false,false
CONFIG_KEYBOARD_ADP5588,not set,not set,false,false
CONFIG_KEYBOARD_ADP5589,not set,not set,false,false
CONFIG_KEYBOARD_ATKBD,not set,not set,false,false
CONFIG_KEYBOARD_BCM,not set,not set,false,false
CONFIG_KEYBOARD_CAP11XX,not set,not set,false,false
CONFIG_KEYBOARD_GPIO,not set,not set,false,false
CONFIG_KEYBOARD_GPIO_POLLED,not set,not set,false,false
CONFIG_KEYBOARD_HID,not set,not set,false,false
CONFIG_KEYBOARD_LKKBD,not set,not set,false,false
CONFIG_KEYBOARD_LM8323,not set,not set,false,false
CONFIG_KEYBOARD_LM8333,not set,not set,false,false
CONFIG_KEYBOARD_MATRIX,not set,not set,false,false
CONFIG_KEYBOARD_MAX7359,not set,not set,false,false
CONFIG_KEYBOARD_MCS,not set,not set,false,false
CONFIG_KEYBOARD_MPR121,not set,not set,false,false
CONFIG_KEYBOARD_MTK,y,y,false,false
CONFIG_KEYBOARD_MTK_PMIC,not set,not set,false,false
CONFIG_KEYBOARD_NEWTON,not set,not set,false,false
CONFIG_KEYBOARD_OMAP4,not set,not set,false,false
CONFIG_KEYBOARD_OPENCORES,not set,not set,false,false
CONFIG_KEYBOARD_QT1070,not set,not set,false,false
CONFIG_KEYBOARD_QT2160,not set,not set,false,false
