root,file,line,class,method,kind,description,excerpt
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdImpressionHistory.java,134,MetricInfoTraverser,traverse,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.AdImpressionHistory.MetricInfoTraverser
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdImpressionHistory.java,167,MetricInfoTraverser,traverseMetricInfos,home_control,HOME/launcher control marker,executor.executeImmediately(new Runnable() { // from class: com.amazon.firelauncher.ads.AdImpressionHistory.3
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdImpressionHistory.java,177,MetricInfoTraverser,run,home_control,HOME/launcher control marker,Utils.runOnMain(new Runnable() { // from class: com.amazon.firelauncher.ads.AdImpressionHistory.3.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdImpressionHistory.java,195,Executor,getImpressionTime,home_control,HOME/launcher control marker,"private static final Executor INSTANCE = new Executor(TimeUnit.SECONDS, 2, Executors.newSingleThreadScheduledExecutor(new ThreadFactory() { // from class: com.amazon.firelauncher.ads.AdImpressionHistory.Executor.1"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.ads;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,16,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LauncherPreferenceManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,17,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.Targets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,18,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.arcus.LauncherArcusConfigs;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,19,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.config.ExtraInfoSharedPrefs;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,20,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.AdsRefreshEvent;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,21,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.MetricsComponent;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,22,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.BackgroundExecutor;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,23,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.PrioritizedRunnable;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.DataSource;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.weblab.OverrideWeblabSharedPrefs;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,57,AdsRefreshManager,,home_control,HOME/launcher control marker,"private static final Map<String, String> SCREEN_ID_TO_PAGE_NAME = new HashMap<String, String>() { // from class: com.amazon.firelauncher.ads.AdsRefreshManager.1"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,68,AdsRefreshManager,put,home_control,HOME/launcher control marker,final ScreenOffReceiver.Listener screenOffListener = new ScreenOffReceiver.Listener() { // from class: com.amazon.firelauncher.ads.AdsRefreshManager.2
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,80,NullRefreshDelegate,onScreenOff,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.AdsRefreshManager.RefreshDelegate
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,118,RefreshService,init,home_control,HOME/launcher control marker,"if (weblabOverrides != null && weblabOverrides.contains(""FIRELAUNCHER_588307"")) {"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,119,RefreshService,init,home_control,HOME/launcher control marker,"consumerApiClient.setWeblabOverride(""FIRELAUNCHER_588307"", OverrideWeblabSharedPrefs.getInstance(context).getWeblabTreatmentFromOverrides(""FIRELAUNCHER_588307""));"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,149,RefreshService,addPage,home_control,HOME/launcher control marker,expiryDelegate.addInitializationListener(new Initialized.InitializationListener<PlacementsExpiryTracker.ExpiryTrackerDelegate>() { // from class: com.amazon.firelauncher.ads.AdsRefreshManager.3
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,189,RefreshService,refreshAdsInBackground,home_control,HOME/launcher control marker,this.bgExecutor.execute(new PrioritizedRunnable() { // from class: com.amazon.firelauncher.ads.AdsRefreshManager.4
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,190,RefreshService,refreshAdsInBackground,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.services.Prioritized
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,365,RefreshService,setServiceOverrides,home_control,HOME/launcher control marker,"if (weblabOverrides != null && weblabOverrides.contains(""FIRELAUNCHER_588307"")) {"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,366,RefreshService,setServiceOverrides,home_control,HOME/launcher control marker,"consumerApiClient.setWeblabOverride(""FIRELAUNCHER_588307"", overrideWeblabSharedPrefs.getWeblabTreatmentFromOverrides(""FIRELAUNCHER_588307""));"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshManager.java,419,DataSourceRefreshListener,reportNextReload,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.templatedatasources.DataSource.SimpleDataSourceListener, com.amazon.firelauncher.templatedatasources.DataSource.DataSourceListener"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshUpdater.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.ads;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshUpdater.java,3,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.AdsRefreshEvent;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshUpdater.java,4,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.MagazineController;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshUpdater.java,5,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.PageEntryDetector;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshUpdater.java,17,AdsRefreshUpdater,AdsRefreshUpdater,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.PageEntryDetector.PageEntryListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/AdsRefreshUpdater.java,22,AdsRefreshUpdater,onPageEntry,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.PageEntryDetector.PageEntryListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.ads;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,5,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.consumercontextv2.AdsContextProvider;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,6,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.viewability.AdUtil;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,38,BidBasedExpiryTracker,BidBasedExpiryTracker,home_control,HOME/launcher control marker,this.trackingInfos = new TreeSet(new Comparator<PlacementsExpiryTracker.ExpiryTrackerDelegate.ExpiryTrackingInfo>() { // from class: com.amazon.firelauncher.ads.BidBasedExpiryTracker.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,56,BidBasedExpiryTracker,getImpressionId,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.PlacementsExpiryTracker.ExpiryTrackerDelegate
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,61,BidBasedExpiryTracker,clear,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.PlacementsExpiryTracker.ExpiryTrackerDelegate
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,66,BidBasedExpiryTracker,add,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.PlacementsExpiryTracker.ExpiryTrackerDelegate
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/BidBasedExpiryTracker.java,71,BidBasedExpiryTracker,remove,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.PlacementsExpiryTracker.ExpiryTrackerDelegate
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DefaultSingleItemAdCardLifecycleTrackerFactory.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.ads;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DefaultSingleItemAdCardLifecycleTrackerFactory.java,4,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LauncherPreferenceManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DefaultSingleItemAdCardLifecycleTrackerFactory.java,5,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LauncherState;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DefaultSingleItemAdCardLifecycleTrackerFactory.java,6,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.BackgroundExecutor;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DefaultSingleItemAdCardLifecycleTrackerFactory.java,7,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.DataSource;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DefaultSingleItemAdCardLifecycleTrackerFactory.java,8,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DefaultSingleItemAdCardLifecycleTrackerFactory.java,13,DefaultSingleItemAdCardLifecycleTrackerFactory,,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.SingleItemAdCardLifecycleTracker.Factory
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DisruptivePlacementsExpiryTracker.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.ads;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DisruptivePlacementsExpiryTracker.java,6,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.AdsRefreshEvent;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DisruptivePlacementsExpiryTracker.java,7,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.DataSource;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DisruptivePlacementsExpiryTracker.java,8,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DisruptivePlacementsExpiryTracker.java,27,DisruptivePlacementsExpiryTracker,super,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ads.PlacementsExpiryTracker
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DisruptiveUpdateSwitch.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.ads;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/ads/DisruptiveUpdateSwitch.java,10,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.weblab.SimpleWeblab;
